year,location,longitude,latitude,summer_dailyTmean,winter_dailyTmean,summer_dailyRainfall,winter_dailyRainfall
2016,Oslo,10.7522,59.9139,14.78480401736,-3.49188270583308,2.97188410225553,1.40710624807375
2016,Berlin,13.405,52.52,18.7691096348255,1.92985572609511,1.73498643889679,1.41971155961689
2016,Rome,12.4964,41.9028,23.3516717188521,9.13866420824551,0.882859544928215,2.52248524468855
2017,Dublin,-6.2603,53.3498,14.7748502132346,5.47344432210343,2.48247286307868,2.27152781162617
2017,Madrid,-3.7038,40.4168,24.9826353111598,6.10324986358174,1.0330842545246,1.11444446105096
2017,London,-0.1276,51.5072,17.3380566776816,4.70256933933381,2.29408970809764,2.21958336640771
2017,Oslo,10.7522,59.9139,13.8493620092832,-3.0605184501106,3.26891309218885,1.60237039424755
2017,Berlin,13.405,52.52,18.347601492073,1.27709719367689,3.79211962172436,1.21465279587751
2017,Rome,12.4964,41.9028,23.8032352539094,7.19080325807643,0.131688965173021,2.25145302500226
2018,Dublin,-6.2603,53.3498,15.8573909499075,5.32751376980967,1.33736415036306,3.15263893586687
2018,Madrid,-3.7038,40.4168,23.6373024607955,6.00925681012707,0.409035332182062,1.55013891198777
2018,London,-0.1276,51.5072,18.4209167078256,5.29334015946241,0.931657622578437,1.96645836263584
2018,Oslo,10.7522,59.9139,16.4382460093881,-4.4972443439232,1.37695654225738,2.15711114325458
2018,Berlin,13.405,52.52,20.3229682957463,2.14902772974328,1.12703806027244,1.23416668505719
2018,Rome,12.4964,41.9028,23.366471049625,8.64427331105894,1.17750837875026,2.48837610545576
2019,Dublin,-6.2603,53.3498,14.8577985809458,6.09368041935118,2.61263590849652,1.76791669301068
2019,Madrid,-3.7038,40.4168,24.3700198357224,7.34995816904897,0.370584244652573,1.17194446190777
2019,London,-0.1276,51.5072,17.4049520566212,5.53293737632921,1.9472147029288,1.91958336193735
2019,Oslo,10.7522,59.9139,15.0031011139299,-2.67499994020909,3.42637686265121,2.07807410503979
2019,Berlin,13.405,52.52,20.7287835040669,3.1758471512365,1.52167121832685,1.09902779415457
2019,Rome,12.4964,41.9028,23.1985195483623,8.39487160723177,0.674163889644484,2.19880345156814
2020,Dublin,-6.2603,53.3498,14.4627850028185,5.24401087179822,3.50013592172131,3.72994511052556
2020,Madrid,-3.7038,40.4168,24.1251217433702,7.30593390263371,0.455570658962446,0.699725285151992
2020,London,-0.1276,51.5072,17.4550607511533,6.29758227682048,1.9549592682616,2.92012366988687
2020,Oslo,10.7522,59.9139,15.0534271997615,0.834542105888651,3.05137685706327,3.77494511119615
2020,Berlin,13.405,52.52,19.4716775539045,4.33298754051282,1.63145382865838,1.42630496630855
2020,Rome,12.4964,41.9028,22.3762536804537,8.94791188791067,0.778678941369112,2.0234996074982
2021,Dublin,-6.2603,53.3498,15.3393746571383,5.22488877210353,1.75529893919947,4.06416672722747
2021,Madrid,-3.7038,40.4168,23.5529682235501,6.72844429405199,0.708016314898093,1.48027779983564
2021,London,-0.1276,51.5072,17.034748260548,5.2008540504185,2.13512231442449,2.25215281133747
2021,Oslo,10.7522,59.9139,15.9690286285716,-6.0634294941014,1.99992756603313,1.2320740924334
2021,Berlin,13.405,52.52,19.4396123372299,1.05830553190059,2.32764949120641,1.31520835293146
2021,Rome,12.4964,41.9028,23.0835111897289,8.39648699181106,0.292307696663418,2.85606841862711
2022,Dublin,-6.2603,53.3498,13.6443746950245,5.96968206995704,2.63291670590018,2.39343223905475
2022,Madrid,-3.7038,40.4168,23.197103648171,7.25248924467388,0.0272916670733443,0.33813559825895
2022,London,-0.1276,51.5072,15.8637288120847,5.64971385676989,0.833541679087406,1.31207629073791
2022,Oslo,10.7522,59.9139,14.8757774452782,-1.569333298256,2.53155559327867,1.51265538977196
2022,Berlin,13.405,52.52,19.659332893913,4.07242575643182,1.05145834900128,1.56832629455632
2022,Rome,12.4964,41.9028,23.1797430716359,8.19058651836028,0.166923079410425,0.592307701133766
